session_id,label,label_confidence,local_time,timestamp_ms,side,device_id,sync_id,packet_seq,p1,p2,p3,p4,p5,p6,t1,t2,t3,t4,ax,ay,az,gx,gy,gz,quality_flags,source
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:51.590+08:00,1786712931590,right,foot_right_001,2402087,343630065,0.0085,0.0034,0.0054,0.0,0.0303,0.0427,31.16,33.15,24.32,33.24,3.91285335,4.01091985,-6.717555249999999,-6.2,-0.9,-1.3,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:51.592+08:00,1786712931592,left,foot_left_001,2402087,343630065,0.0171,0.0015,0.0066,0.0061,0.0051,0.0706,32.95,33.72,32.65,34.11,-5.1779112,1.8240368999999999,-6.9627215,0.7,0.1,2.0,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:51.790+08:00,1786712931790,right,foot_right_001,2402087,343630066,0.0093,0.0037,0.0056,0.0,0.03,0.0432,31.13,33.12,24.29,33.18,3.93246665,4.0011132,-6.7273619,-6.2,-1.0,-1.4,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:51.792+08:00,1786712931792,left,foot_left_001,2402087,343630066,0.0173,0.0017,0.0068,0.0061,0.0051,0.0708,32.95,33.72,32.65,34.11,-5.1779112,1.8240368999999999,-6.97252815,0.7,0.2,2.1,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:51.990+08:00,1786712931990,right,foot_right_001,2402087,343630067,0.0098,0.0039,0.0059,0.0,0.0303,0.043,31.13,33.12,24.29,33.18,3.9422732999999996,4.0011132,-6.7665885,-6.4,-0.9,-1.4,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:51.992+08:00,1786712931992,left,foot_left_001,2402087,343630067,0.0176,0.0017,0.0068,0.0063,0.0049,0.0711,32.95,33.72,32.65,34.11,-5.18771785,1.8534568499999997,-6.97252815,0.6,0.1,2.0,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:52.190+08:00,1786712932190,right,foot_right_001,2402087,343630068,0.0098,0.0039,0.0059,0.0,0.0303,0.0435,31.16,33.15,24.32,33.24,3.91285335,4.01091985,-6.717555249999999,-6.4,-0.8,-1.4,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:52.192+08:00,1786712932192,left,foot_left_001,2402087,343630068,0.0176,0.0017,0.0071,0.0063,0.0049,0.0713,32.95,33.72,32.65,34.11,-5.1582979,1.8240368999999999,-6.982334799999999,0.6,0.1,1.9,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:52.390+08:00,1786712932390,right,foot_right_001,2402087,343630069,0.0098,0.0042,0.0063,0.0,0.0305,0.0425,31.16,33.15,24.32,33.24,3.92266,4.0011132,-6.6881353,-6.3,-0.8,-1.3,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:52.392+08:00,1786712932392,left,foot_left_001,2402087,343630069,0.0178,0.0017,0.0068,0.0063,0.0046,0.0698,32.95,33.72,32.65,34.17,-5.1582979,1.8436502,-7.0215613999999995,0.6,0.2,2.0,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:52.590+08:00,1786712932590,right,foot_right_001,2402087,343630070,0.01,0.0046,0.0066,0.0,0.0305,0.0425,31.16,33.15,24.32,33.24,3.93246665,4.0011132,-6.73716855,-6.3,-1.0,-1.5,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:52.592+08:00,1786712932592,left,foot_left_001,2402087,343630070,0.0181,0.0017,0.0071,0.0066,0.0046,0.0698,32.95,33.72,32.65,34.11,-5.1779112,1.8534568499999997,-6.9627215,0.6,0.2,2.1,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:52.790+08:00,1786712932790,right,foot_right_001,2402087,343630071,0.0095,0.0042,0.0063,0.0,0.0303,0.0437,31.16,33.15,24.32,33.24,3.92266,4.01091985,-6.7469752,-6.2,-1.1,-1.6,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:52.792+08:00,1786712932792,left,foot_left_001,2402087,343630071,0.0173,0.0015,0.0068,0.0066,0.0049,0.0716,32.95,33.72,32.65,34.17,-5.14849125,1.8338435499999999,-6.952914849999999,0.7,0.3,2.1,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:52.990+08:00,1786712932990,right,foot_right_001,2402087,343630072,0.0083,0.0032,0.0042,0.0,0.0303,0.0444,31.16,33.15,24.32,33.24,3.9422732999999996,4.020726499999999,-6.7273619,-6.4,-0.8,-1.5,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:52.992+08:00,1786712932992,left,foot_left_001,2402087,343630072,0.0168,0.0012,0.0063,0.0059,0.0046,0.0723,32.95,33.72,32.65,34.11,-5.197524499999999,1.8338435499999999,-6.9627215,0.6,0.3,2.1,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:53.190+08:00,1786712933190,right,foot_right_001,2402087,343630073,0.0066,0.0024,0.0032,0.0,0.0303,0.0447,31.16,33.15,24.32,33.24,3.93246665,4.020726499999999,-6.756781849999999,-6.3,-1.0,-1.5,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:53.192+08:00,1786712933192,left,foot_left_001,2402087,343630073,0.0147,0.001,0.0059,0.0054,0.0046,0.0725,32.95,33.72,32.65,34.11,-5.1582979,1.8142302499999998,-6.952914849999999,0.6,0.2,2.1,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:53.390+08:00,1786712933390,right,foot_right_001,2402087,343630074,0.0059,0.002,0.0027,0.0,0.0303,0.0444,31.13,33.15,24.32,33.24,3.8932400499999997,4.03053315,-6.717555249999999,-6.2,-0.9,-1.4,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:53.392+08:00,1786712933392,left,foot_left_001,2402087,343630074,0.0139,0.001,0.0054,0.0054,0.0046,0.0725,32.95,33.72,32.65,34.11,-5.1582979,1.8436502,-6.9627215,0.6,0.2,2.1,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:53.590+08:00,1786712933590,right,foot_right_001,2402087,343630075,0.0061,0.0022,0.0027,0.0,0.0303,0.044,31.16,33.15,24.37,33.3,3.91285335,4.0403398,-6.7077485999999995,-6.3,-0.9,-1.4,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:53.592+08:00,1786712933592,left,foot_left_001,2402087,343630075,0.0139,0.0007,0.0056,0.0054,0.0046,0.0723,32.95,33.72,32.65,34.11,-5.197524499999999,1.8338435499999999,-6.982334799999999,0.6,0.1,2.0,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:53.790+08:00,1786712933790,right,foot_right_001,2402087,343630076,0.0059,0.0022,0.0027,0.0,0.0303,0.0442,31.13,33.12,24.32,33.24,4.020726499999999,4.0599530999999995,-6.874461649999999,-6.2,-0.9,-1.5,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:53.792+08:00,1786712933792,left,foot_left_001,2402087,343630076,0.0137,0.0007,0.0054,0.0054,0.0049,0.0723,32.95,33.72,32.65,34.17,-5.1582979,1.8534568499999997,-6.97252815,0.6,0.2,2.1,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:53.990+08:00,1786712933990,right,foot_right_001,2402087,343630077,0.0056,0.0022,0.0024,0.0,0.0305,0.0447,31.13,33.12,24.29,33.18,3.8932400499999997,4.020726499999999,-6.7469752,-6.3,-0.8,-1.2,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:53.992+08:00,1786712933992,left,foot_left_001,2402087,343630077,0.0139,0.0007,0.0056,0.0054,0.0046,0.0723,32.95,33.72,32.65,34.17,-5.14849125,1.8338435499999999,-6.943108199999999,0.6,0.2,2.0,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:54.190+08:00,1786712934190,right,foot_right_001,2402087,343630078,0.0066,0.0024,0.0039,0.0,0.0308,0.044,31.13,33.15,24.32,33.24,3.92266,4.0011132,-6.7665885,-6.2,-0.8,-1.3,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:54.192+08:00,1786712934192,left,foot_left_001,2402087,343630078,0.0147,0.001,0.0059,0.0056,0.0049,0.0708,32.95,33.72,32.65,34.17,-5.14849125,1.8436502,-6.97252815,0.5,0.1,1.9,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:54.390+08:00,1786712934390,right,foot_right_001,2402087,343630079,0.0071,0.0029,0.0044,0.0,0.031,0.044,31.13,33.12,24.32,33.24,3.93246665,4.0599530999999995,-6.668522,-6.4,-1.0,-1.5,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:54.392+08:00,1786712934392,left,foot_left_001,2402087,343630079,0.0151,0.0012,0.0059,0.0059,0.0049,0.0694,32.95,33.72,32.65,34.17,-5.1779112,1.8142302499999998,-7.0019481,0.5,0.2,2.0,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:54.590+08:00,1786712934590,right,foot_right_001,2402087,343630080,0.0071,0.0034,0.0046,0.0,0.0305,0.0437,31.13,33.12,24.37,33.24,3.92266,4.020726499999999,-6.717555249999999,-6.3,-0.9,-1.2,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:54.592+08:00,1786712934592,left,foot_left_001,2402087,343630080,0.0149,0.0012,0.0061,0.0056,0.0046,0.0716,33.01,33.72,32.65,34.17,-5.18771785,1.8534568499999997,-6.992141449999999,0.7,0.4,2.1,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:54.790+08:00,1786712934790,right,foot_right_001,2402087,343630081,0.0073,0.0029,0.0046,0.0,0.03,0.0437,31.13,33.15,24.37,33.24,3.91285335,4.0011132,-6.7665885,-6.2,-1.0,-1.4,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:54.792+08:00,1786712934792,left,foot_left_001,2402087,343630081,0.0137,0.0012,0.0059,0.0051,0.0049,0.073,32.95,33.72,32.65,34.17,-5.16810455,1.8436502,-6.9333015499999995,0.6,0.3,2.1,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:54.990+08:00,1786712934990,right,foot_right_001,2402087,343630082,0.0068,0.0024,0.0039,0.0,0.03,0.0444,31.13,33.12,24.32,33.24,3.93246665,3.99130655,-6.7469752,-6.2,-0.9,-1.4,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:54.992+08:00,1786712934992,left,foot_left_001,2402087,343630082,0.0117,0.001,0.0051,0.0044,0.0046,0.0733,32.95,33.72,32.65,34.17,-5.14849125,1.8142302499999998,-7.011754749999999,0.7,0.2,2.1,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:55.190+08:00,1786712935190,right,foot_right_001,2402087,343630083,0.0066,0.0024,0.0029,0.0,0.0295,0.0449,31.13,33.15,24.37,33.24,3.93246665,3.9814998999999998,-6.73716855,-6.2,-1.0,-1.5,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:55.192+08:00,1786712935192,left,foot_left_001,2402087,343630083,0.0103,0.0007,0.0044,0.0037,0.0044,0.0728,32.95,33.72,32.65,34.17,-5.1386845999999995,1.8338435499999999,-6.97252815,0.6,0.1,2.1,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:55.390+08:00,1786712935390,right,foot_right_001,2402087,343630084,0.0054,0.0017,0.002,0.0,0.0295,0.0444,31.13,33.15,24.37,33.24,3.92266,4.020726499999999,-6.776395149999999,-6.4,-1.1,-1.7,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:55.392+08:00,1786712935392,left,foot_left_001,2402087,343630084,0.0095,0.0005,0.0024,0.0024,0.0046,0.075,32.95,33.72,32.65,34.11,-5.1582979,1.8534568499999997,-6.9627215,0.6,0.2,2.1,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:55.590+08:00,1786712935590,right,foot_right_001,2402087,343630085,0.0039,0.001,0.0007,0.0,0.0291,0.0442,31.13,33.15,24.37,33.24,3.92266,3.97169325,-6.7665885,-6.4,-0.9,-1.3,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:55.592+08:00,1786712935592,left,foot_left_001,2402087,343630085,0.0093,0.0005,0.0007,0.002,0.0046,0.0762,32.95,33.72,32.65,34.17,-5.16810455,1.8338435499999999,-7.011754749999999,0.6,0.1,2.1,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:55.790+08:00,1786712935790,right,foot_right_001,2402087,343630086,0.0032,0.0005,0.0002,0.0,0.0286,0.0447,31.13,33.15,24.37,33.24,3.8932400499999997,4.03053315,-6.7469752,-6.4,-0.9,-1.6,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:55.792+08:00,1786712935792,left,foot_left_001,2402087,343630086,0.0059,0.0,0.0002,0.0015,0.0044,0.0774,32.95,33.72,32.65,34.11,-5.14849125,1.8436502,-6.982334799999999,0.4,0.0,2.0,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:55.990+08:00,1786712935990,right,foot_right_001,2402087,343630087,0.002,0.0,0.0,0.0,0.0283,0.042,31.13,33.15,24.37,33.24,3.9030467,4.0011132,-6.756781849999999,-6.3,-1.1,-1.8,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:55.992+08:00,1786712935992,left,foot_left_001,2402087,343630087,0.0054,0.0,0.0,0.0012,0.0039,0.0803,32.95,33.69,32.65,34.17,-5.16810455,1.9024901,-7.03136805,0.4,0.0,2.0,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:56.190+08:00,1786712936190,right,foot_right_001,2402087,343630088,0.0027,0.0,0.0,0.0,0.0288,0.0447,31.13,33.15,24.37,33.24,3.83440015,4.01091985,-6.717555249999999,-5.6,-1.0,-0.8,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:56.192+08:00,1786712936192,left,foot_left_001,2402087,343630088,0.0061,0.0002,0.0,0.001,0.0034,0.0803,32.95,33.69,32.65,34.11,-5.16810455,1.9024901,-6.943108199999999,0.2,0.2,2.4,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:56.390+08:00,1786712936390,right,foot_right_001,2402087,343630089,0.0051,0.0,0.0,0.0,0.0225,0.0403,31.13,33.15,24.37,33.24,3.8834334,3.95207995,-6.8058151,-6.0,-1.0,-1.0,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:56.392+08:00,1786712936392,left,foot_left_001,2402087,343630089,0.0059,0.0002,0.0,0.0017,0.0049,0.0879,32.95,33.69,32.65,34.17,-5.1582979,1.8534568499999997,-6.982334799999999,0.7,0.1,2.0,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:56.590+08:00,1786712936590,right,foot_right_001,2402087,343630090,0.0054,0.0,0.0,0.0,0.0225,0.0418,31.13,33.15,24.37,33.24,3.9030467,4.01091985,-6.7273619,-6.2,-0.8,-1.5,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:56.592+08:00,1786712936592,left,foot_left_001,2402087,343630090,0.0056,0.0005,0.0,0.0005,0.0051,0.0869,32.95,33.69,32.65,34.17,-5.16810455,1.9417167,-6.9627215,0.5,0.3,2.1,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:56.790+08:00,1786712936790,right,foot_right_001,2402087,343630091,0.0056,0.0,0.0002,0.0,0.0195,0.041,31.13,33.15,24.37,33.24,3.95207995,3.9618865999999997,-6.6881353,-6.6,-1.0,-1.1,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:56.792+08:00,1786712936792,left,foot_left_001,2402087,343630091,0.0024,0.0007,0.0,0.0,0.0056,0.0923,32.95,33.69,32.65,34.17,-5.20733115,1.9417167,-6.97252815,-0.4,0.8,3.0,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:56.990+08:00,1786712936990,right,foot_right_001,2402087,343630092,0.0029,0.0,0.0,0.0,0.0059,0.0186,31.1,33.12,24.32,33.18,3.91285335,4.020726499999999,-6.7077485999999995,-6.9,-2.0,-0.4,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:56.992+08:00,1786712936992,left,foot_left_001,2402087,343630092,0.0037,0.0032,0.001,0.0,0.0115,0.1153,33.01,33.66,32.65,34.17,-5.16810455,1.9417167,-7.03136805,1.2,0.4,1.3,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:57.190+08:00,1786712937190,right,foot_right_001,2402087,343630093,0.001,0.0,0.0,0.0,0.0,0.0029,31.1,33.12,24.32,33.24,3.85401345,4.01091985,-6.7469752,-7.5,-2.0,-0.5,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:57.192+08:00,1786712937192,left,foot_left_001,2402087,343630093,0.0068,0.0071,0.01,0.001,0.0164,0.1089,32.95,33.66,32.65,34.11,-5.16810455,1.93191005,-6.982334799999999,0.2,0.2,2.1,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:57.390+08:00,1786712937390,right,foot_right_001,2402087,343630094,0.0005,0.0,0.0,0.0,0.001,0.0061,31.1,33.12,24.32,33.18,3.92266,4.16782625,-6.6489087,-6.1,-0.2,-1.4,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:57.392+08:00,1786712937392,left,foot_left_001,2402087,343630094,0.0051,0.0059,0.0085,0.0,0.0176,0.116,32.95,33.66,32.65,34.17,-5.1386845999999995,1.9122967499999999,-6.982334799999999,1.0,0.7,2.5,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:57.590+08:00,1786712937590,right,foot_right_001,2402087,343630095,0.002,0.0,0.0,0.0,0.0027,0.0137,31.1,33.12,24.32,33.24,3.9422732999999996,4.118792999999999,-6.639102049999999,-6.7,-0.4,-1.1,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:57.592+08:00,1786712937592,left,foot_left_001,2402087,343630095,0.0,0.0022,0.0,0.0,0.0156,0.128,32.95,33.66,32.65,34.17,-5.10926465,1.93191005,-6.97252815,0.2,0.5,2.4,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:57.790+08:00,1786712937790,right,foot_right_001,2402087,343630096,0.002,0.0,0.0,0.0,0.0034,0.0127,31.1,33.15,24.37,33.24,3.8638201,4.01091985,-6.73716855,-6.3,-1.3,-1.5,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:57.792+08:00,1786712937792,left,foot_left_001,2402087,343630096,0.0,0.0022,0.0,0.0,0.0176,0.1336,32.95,33.63,32.65,34.17,-5.16810455,1.9711366499999998,-7.0019481,0.5,0.2,2.0,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:57.990+08:00,1786712937990,right,foot_right_001,2402087,343630097,0.0005,0.0,0.0,0.0,0.0039,0.0142,31.1,33.15,24.37,33.24,3.9030467,4.0991797,-6.7273619,-7.0,-0.8,-1.6,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:57.992+08:00,1786712937992,left,foot_left_001,2402087,343630097,0.0,0.0027,0.0,0.0,0.0183,0.1348,32.95,33.63,32.65,34.11,-5.0798447,1.9024901,-6.982334799999999,0.3,0.3,2.3,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:58.190+08:00,1786712938190,right,foot_right_001,2402087,343630098,0.0,0.0,0.0,0.0,0.0017,0.012,31.1,33.15,24.37,33.24,3.8932400499999997,4.118792999999999,-6.7077485999999995,-7.2,-0.4,-1.5,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:58.192+08:00,1786712938192,left,foot_left_001,2402087,343630098,0.0,0.0022,0.0,0.0,0.019,0.1392,32.95,33.57,32.65,34.11,-5.10926465,1.96133,-7.0215613999999995,0.9,0.4,1.9,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:58.390+08:00,1786712938390,right,foot_right_001,2402087,343630099,0.0,0.0,0.0,0.0,0.0046,0.0147,31.1,33.15,24.37,33.24,3.8834334,4.08937305,-6.69794195,-6.0,-0.8,-1.2,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:58.392+08:00,1786712938392,left,foot_left_001,2402087,343630099,0.0,0.0029,0.0,0.0,0.0188,0.1353,32.95,33.57,32.65,34.11,-5.1190713,1.93191005,-6.9234949,1.0,-0.1,1.8,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:58.590+08:00,1786712938590,right,foot_right_001,2402087,343630100,0.0007,0.0,0.0,0.0,0.0051,0.0154,31.08,33.15,24.37,33.24,3.92266,4.0795664,-6.7273619,-6.6,-0.7,-1.3,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:58.592+08:00,1786712938592,left,foot_left_001,2402087,343630100,0.0005,0.0032,0.0007,0.0,0.0183,0.135,32.95,33.57,32.65,34.11,-5.10926465,1.9417167,-6.992141449999999,0.7,0.2,2.0,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:58.790+08:00,1786712938790,right,foot_right_001,2402087,343630101,0.0007,0.0,0.0,0.0,0.0049,0.0166,31.1,33.15,24.37,33.24,3.85401345,4.0403398,-6.717555249999999,-6.2,-1.1,-1.5,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:58.792+08:00,1786712938792,left,foot_left_001,2402087,343630101,0.0,0.0024,0.0,0.0,0.0181,0.1392,32.95,33.57,32.65,34.17,-5.1582979,1.9711366499999998,-6.943108199999999,-0.5,0.1,2.4,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:58.990+08:00,1786712938990,right,foot_right_001,2402087,343630102,0.0005,0.0,0.0,0.0,0.0056,0.0183,31.05,33.12,24.37,33.24,3.83440015,4.0599530999999995,-6.7469752,-6.2,-1.0,-1.5,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:58.992+08:00,1786712938992,left,foot_left_001,2402087,343630102,0.0,0.0,0.0,0.0,0.0173,0.1453,32.95,33.54,32.65,34.17,-5.1582979,1.9907499499999999,-6.9627215,0.0,-0.2,2.1,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:59.190+08:00,1786712939190,right,foot_right_001,2402087,343630103,0.0002,0.0,0.0,0.0,0.0054,0.0193,31.08,33.15,24.37,33.24,3.8932400499999997,4.05014645,-6.7469752,-6.5,-0.7,-1.2,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:59.192+08:00,1786712939192,left,foot_left_001,2402087,343630103,0.0,0.0,0.0,0.0,0.0168,0.1477,32.95,33.54,32.65,34.17,-5.099457999999999,2.0201699,-6.97252815,0.7,0.3,2.0,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:59.390+08:00,1786712939390,right,foot_right_001,2402087,343630104,0.0005,0.0,0.0,0.0,0.0051,0.0193,31.05,33.15,24.37,33.24,3.8638201,4.069759749999999,-6.7665885,-6.1,-1.0,-1.1,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:59.392+08:00,1786712939392,left,foot_left_001,2402087,343630104,0.0,0.0,0.0,0.0,0.0168,0.1453,32.95,33.48,32.65,34.17,-5.10926465,1.9711366499999998,-6.952914849999999,1.7,0.1,1.5,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:59.590+08:00,1786712939590,right,foot_right_001,2402087,343630105,0.0007,0.0,0.0,0.0,0.0049,0.0178,31.05,33.15,24.37,33.24,3.93246665,4.118792999999999,-6.6881353,-6.2,-0.5,-0.9,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:59.592+08:00,1786712939592,left,foot_left_001,2402087,343630105,0.0022,0.0017,0.0,0.0,0.0166,0.1294,32.95,33.45,32.65,34.11,-5.1190713,1.9221034,-6.992141449999999,1.9,0.5,1.5,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:59.790+08:00,1786712939790,right,foot_right_001,2402087,343630106,0.0017,0.0,0.0,0.0,0.0051,0.0178,31.02,33.12,24.37,33.24,3.9030467,4.069759749999999,-6.717555249999999,-6.3,-0.8,-1.1,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:59.792+08:00,1786712939792,left,foot_left_001,2402087,343630106,0.0068,0.0044,0.0042,0.0,0.0168,0.1072,32.95,33.48,32.65,34.17,-5.0896513500000005,1.89268345,-7.0019481,1.5,0.4,1.4,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:59.990+08:00,1786712939990,right,foot_right_001,2402087,343630107,0.0022,0.0,0.0,0.0,0.0056,0.0171,31.05,33.15,24.37,33.24,3.9030467,4.069759749999999,-6.69794195,-5.6,-1.0,-1.4,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:08:59.992+08:00,1786712939992,left,foot_left_001,2402087,343630107,0.0129,0.0071,0.009,0.0015,0.0147,0.0879,32.95,33.54,32.65,34.17,-5.12887795,1.8730701499999998,-6.982334799999999,0.8,0.4,1.9,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:09:00.190+08:00,1786712940190,right,foot_right_001,2402087,343630108,0.0044,0.0,0.0,0.0,0.0054,0.0203,31.02,33.15,24.37,33.24,3.8932400499999997,4.0011132,-6.7469752,-5.8,-1.1,-1.5,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:09:00.192+08:00,1786712940192,left,foot_left_001,2402087,343630108,0.0176,0.0066,0.0085,0.0022,0.0132,0.0899,32.95,33.54,32.65,34.17,-5.1386845999999995,1.9024901,-7.0019481,0.6,0.2,2.2,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:09:00.390+08:00,1786712940390,right,foot_right_001,2402087,343630109,0.0046,0.0,0.0,0.0,0.0071,0.0215,31.02,33.12,24.37,33.24,3.92266,4.020726499999999,-6.7469752,-6.3,-0.7,-1.3,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:09:00.392+08:00,1786712940392,left,foot_left_001,2402087,343630109,0.0168,0.0059,0.0085,0.0017,0.0132,0.093,32.95,33.54,32.65,34.11,-5.10926465,1.8730701499999998,-6.9627215,0.7,0.2,2.2,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:09:00.590+08:00,1786712940590,right,foot_right_001,2402087,343630110,0.0049,0.0,0.0,0.0,0.0073,0.021,31.02,33.12,24.37,33.24,3.9030467,4.0403398,-6.7273619,-6.4,-1.0,-1.5,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:09:00.592+08:00,1786712940592,left,foot_left_001,2402087,343630110,0.0144,0.0063,0.0093,0.002,0.0139,0.0955,32.95,33.57,32.65,34.17,-5.12887795,1.8828768,-6.992141449999999,0.6,0.2,2.0,0,ble
person_a_session_01,exclude_prebaseline,exclude,2026-08-14T21:09:00.790+08:00,1786712940790,right,foot_right_001,2402087,343630111,0.0046,0.0,0.0,0.0,0.0063,0.021,31.05,33.15,24.37,33.24,3.9422732999999996,4.03053315,-6.756781849999999,-6.3,-1.1,-1.3,0,ble
